DatGeracaoConjuntoDados;IdeMdl;IdeTipMdl;DscSitLinTms;IdeLinTms;IdeSbeOri;IdeSbeDsn;NomLinTms;NumCcuLinTms;QtdTorLinTms;NumEtnLinTms;IdeOnsSbeOrigem;NomSubestacaoOrigem;NomLongoSubestacaoOrigem;SigUFSubestacaoOrigem;IdeOnsSbeDestino;NomSubestacaoDestino;NomLongoSubestacaoDestino;SigUFSubestacaoDestino;IdeObr;NumCpdCnteCutLinhaTransm;NumCpdCnteLgaLinhaTransm;IdcTipoCircuitoLinhaTransm;IdcTipoEstruturaLinhaTransm;NumCaboCondutorLinhaTransm;NumCaboParaRaioLinhaTransm;IdeCaboCondutor;IdeCaboParaRaio;NumTensaoBaseLinhaTransm
2026-04-27;24656;4;Ativa;1703;39;3132;LT 500 kV B.J.LAPA II /IGAPORA III BA;1;74;127,7000000000;BABJD;B.J.LAPA II;SUB BOM JESUS DA LAPA II   BA;BA;BAIGT;IGAPORA III;SUB IGAPORA III BA;BA;8654;3265;2300;0;2;4;2;23;55;500,00
2026-04-27;24657;4;Ativa;1704;3132;70;LT 500 kV IGAPORA III /IBICOARA BA;1;73;174,2000000000;BAIGT;IGAPORA III;SUB IGAPORA III BA;BA;BAICA;IBICOARA;SUB IBICOARA    BA;BA;8655;3265;2300;0;2;4;2;23;55;500,00
2026-04-27;24795;4;Ativa;1709;1851;3146;LT 440 kV ARARAQUARA /PIRACICABA SP;1;12;119,3900000000;SPARA;ARARAQUARA;SUB ARARAQUARA    SP;SP;SPPCB;PIRACICABA;SUB PIRACICABA SP;SP;8812;90;2664;0;0;4;1;47;59;440,00
2026-04-27;24796;4;Ativa;1710;3146;2468;LT 440 kV PIRACICABA /SANTA BARBARA SP;1;12;23,2200000000;SPPCB;PIRACICABA;SUB PIRACICABA SP;SP;SPSBO;SANTA BARBARA;SUB SANTA BARBARA  DOESTE    SP;SP;8813;90;2664;0;0;4;1;47;40;440,00
2026-04-27;24845;4;Ativa;1716;1403;3150;LT 230 kV MOSSORO II /ACU III RN;1;10;62,8000000000;RNMSD;MOSSORO II;SUB MOSSORO II    RN;RN;RNACT;ACU III;SUB ACU III RN;RN;8862;982;882;0;2;1;1;13;77;230,00
2026-04-27;24846;4;Ativa;1717;3150;1395;LT 230 kV ACU III /ACU II RN;1;10;15,2000000000;RNACT;ACU III;SUB ACU III RN;RN;RNACD;ACU II;SUB ACU II     RN;RN;8863;982;882;0;2;1;1;13;77;230,00
2026-04-27;24914;4;Ativa;80;130;158;LT 230 kV BANABUIU /RUSSAS II CE;2;225;112,0000000000;CEBNB;BANABUIU;SUB BANABUIU    CE;CE;CERSD;RUSSAS II;SUB RUSSAS II     CE;CE;8944;1510;1270;0;1;2;2;43;59;230,00
2026-04-27;24915;4;Ativa;1719;3152;3092;LT 230 kV TOUROS /CEARA MIRIM II RN;1;130;56,1700000000;RNTRS;TOUROS;SUB TOUROS RN;RN;RNCMM;CEARA MIRIM II;SUB CEARA MIRIM II RN;RN;8945;1600;1900;0;2;2;2;23;42;230,00
2026-04-27;24916;4;Ativa;1720;3153;1403;LT 230 kV MOSSORO IV /MOSSORO II RN;1;84;40,0000000000;RNMSQ;MOSSORO IV;SUB MOSSORO IV RN;RN;RNMSD;MOSSORO II;SUB MOSSORO II    RN;RN;8946;1040;890;0;2;1;2;23;42;230,00
2026-04-27;24974;4;Ativa;1701;3144;1797;LT 230 kV N.S.SOCORRO /JARDIM SE;1;7;1,3000000000;SENSC;N.S.SOCORRO;SUB NOSSA SENHORA DO SOCORRO SE;SE;SEJDM;JARDIM;SUB JARDIM SE;SE;9006;1885;1600;1;0;2;2;43;59;230,00
2026-04-27;24975;4;Ativa;1701;3144;1797;LT 230 kV N.S.SOCORRO /JARDIM SE;2;5;1,3000000000;SENSC;N.S.SOCORRO;SUB NOSSA SENHORA DO SOCORRO SE;SE;SEJDM;JARDIM;SUB JARDIM SE;SE;9007;1885;1600;1;0;2;2;43;59;230,00
2026-04-27;25028;4;Ativa;1723;1028;1141;LT 230 kV C.COMPRIDO /SANT.QUITERIA PR;1;3;9,8000000000;PRCCO;C.COMPRIDO;SUB CAMPO COMPRIDO   PR;PR;PRSQT ;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;9061;1250;2000;0;0;2;2;16;;230,00
2026-04-27;25029;4;Ativa;1724;1141;1162;LT 230 kV SANT.QUITERIA /UMBARA PR;1;3;24,4000000000;PRSQT ;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;PRUMB;UMBARA;SUB UMBARA     PR;PR;9062;1250;2000;0;0;2;2;16;;230,00
2026-04-27;26000;4;Ativa;1739;3147;999;LT 500 kV GILBUES II /S.JOAO PIAUI PI;1;820;414,0000000000;PIGBD;GILBUES II;SUB GILBUES II PI;PI;PISJI;S.JOAO PIAUI;SUB SAO JOAO PIAUI   PI;PI;9254;5405;4545;0;1;6;2;63;41;500,00
2026-04-27;26022;4;Ativa;1740;37;3093;LT 230 kV BRUMADO II /POCOES II BA;1;1;146,5000000000;BABDD;BRUMADO II;SUB BRUMADO II    BA;BA;BAPOD;POCOES II;SUB POCOES II BA;BA;9278;791;628;0;2;1;2;13;59;230,00
2026-04-27;26023;4;Ativa;1741;3093;2848;LT 230 kV POCOES II /ITAGIBA BA;1;2;88,0000000000;BAPOD;POCOES II;SUB POCOES II BA;BA;BAIGB;ITAGIBA;SUB ITAGIBÁ BA;BA;9279;791;628;1;0;1;2;13;59;230,00
2026-04-27;26053;4;Ativa;1744;3148;92;LT 500 kV BARREIRAS II /RIO DAS EGUAS BA;1;603;239,2700000000;BABRD;BARREIRAS II;SUB BARREIRAS II BA;BA;BARDE;RIO DAS EGUAS;SUB RIO DAS EGUAS    BA;BA;9331;24;26;0;1;6;2;38;31;500,00
2026-04-27;26054;4;Ativa;1745;92;264;LT 500 kV RIO DAS EGUAS /LUZIANIA BA/GO;1;612;373,0000000000;BARDE;RIO DAS EGUAS;SUB RIO DAS EGUAS    BA;BA;GOLUZI;LUZIANIA;SUB LUZIANIA    GO;GO;9332;24;26;0;1;6;2;38;59;500,00
2026-04-27;26055;4;Ativa;1746;264;617;LT 500 kV LUZIANIA /PIRAPORA 2 GO/MG;1;678;350,0000000000;GOLUZI;LUZIANIA;SUB LUZIANIA    GO;GO;MGPIRD;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;9333;24;26;0;1;4;2;38;31;500,00
2026-04-27;26173;4;Ativa;375;836;257;LT 500 kV RIBEIRAOZINHO /R.VERDE NORTE MT/GO;3;;239,7000000000;MTRB;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;9478;;;0;;;;;;500,00
2026-04-27;26182;4;Ativa;1619;3092;3090;LT 500 kV CEARA MIRIM II /C.GRANDE III RN/PB;2;397;196,3000000000;RNCMM;CEARA MIRIM II;SUB CEARA MIRIM II RN;RN;PBCGT;C.GRANDE III;SUB CAMPINA GRANDE III  PB;PB;9488;3895;3095;0;2;4;1;66;1;500,00
2026-04-27;26212;4;Desativada;1748;2851;3163;LT 230 kV CHAPADAO /CAMPO GRANDE 2 MS;1;34;295,0000000000;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;MSCGR2;CAMPO GRANDE 2;SUB CAMPO GRANDE 2 MS;MS;9519;1996;1712;0;2;2;2;60;59;230,00
2026-04-27;26213;4;Ativa;1749;3163;763;LT 230 kV CAMPO GRANDE 2 /IMBIRUSSU MS;1;34;51,0000000000;MSCGR2;CAMPO GRANDE 2;SUB CAMPO GRANDE 2 MS;MS;MSIMB;IMBIRUSSU;SUB IMBIRUSSU     MS;MS;9520;1996;1712;0;2;2;2;60;59;230,00
2026-04-27;26230;4;Ativa;1752;1869;3164;LT 230 kV ASSIS /PARAGUACU PAULISTA II SP;1;90;41,4700000000;SPASS;ASSIS;SUB ASSIS    SP;SP;SPPAD;PARAGUACU PAULISTA II;SUB PARAGUAÇU PAULISTA II SP;SP;9559;1010;865;1;0;3;2;66;59;230,00
2026-04-27;26231;4;Ativa;1752;1869;3164;LT 230 kV ASSIS /PARAGUACU PAULISTA II SP;2;90;41,4700000000;SPASS;ASSIS;SUB ASSIS    SP;SP;SPPAD;PARAGUACU PAULISTA II;SUB PARAGUAÇU PAULISTA II SP;SP;9560;1010;865;1;0;3;2;66;59;230,00
2026-04-27;26237;4;Ativa;1753;3165;1869;LT 500 kV MARIMBONDO II /ASSIS MG/SP;1;;297,0000000000;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;SPASS;ASSIS;SUB ASSIS    SP;SP;9566;;;0;;;;;;500,00
2026-04-27;26334;4;Ativa;98;186;187;LT 230 kV BRAS. GERAL /BRAS. SUL DF;3;0;13,0000000000;DFSTBG;BRAS. GERAL;SUB BRASILIA  GERAL    DF;DF;DFSTBS;BRAS. SUL;SUB BRASILIA  SUL    DF;DF;9715;845;725;0;6;1;0;68;69;230,00
2026-04-27;26339;4;Ativa;101;187;188;LT 345 kV BRAS. SUL /SAMAMBAIA DF;3;46;14,0000000000;DFSTBS;BRAS. SUL;SUB BRASILIA  SUL    DF;DF;DFSTSB;SAMAMBAIA;SUB SAMAMBAIA     DF;DF;9720;1799;1428;0;0;2;2;23;59;345,00
2026-04-27;26340;4;Ativa;1754;3166;264;LT 500 kV BRASILIA LESTE /LUZIANIA DF/GO;1;144;67,0000000000;DFSTBL;BRASILIA LESTE;SUB BRASILIA LESTE DF;DF;GOLUZI;LUZIANIA;SUB LUZIANIA    GO;GO;9721;3272;268;0;2;3;2;23;59;500,00
2026-04-27;26341;4;Ativa;1754;3166;264;LT 500 kV BRASILIA LESTE /LUZIANIA DF/GO;2;136;67,0000000000;DFSTBL;BRASILIA LESTE;SUB BRASILIA LESTE DF;DF;GOLUZI;LUZIANIA;SUB LUZIANIA    GO;GO;9722;3272;268;0;2;3;2;23;59;500,00
2026-04-27;26350;4;Ativa;1757;2125;3168;LT 440 kV GETULINA /MARECHAL RONDON SP/MS;1;11;224,4700000000;SPGET;GETULINA;SUB GETULINA    SP;SP;SPMRR;MARECHAL RONDON;SUB MARECHAL RONDON MS;MS;9731;3212;2664;1;0;4;2;13;59;440,00
2026-04-27;26351;4;Ativa;1758;3168;2208;LT 440 kV MARECHAL RONDON /JUPIA MS/SP;1;11;5,2200000000;SPMRR;MARECHAL RONDON;SUB MARECHAL RONDON MS;MS;SPJUP;JUPIA;USI JUPIA    SP;SP;9732;3212;2664;1;0;4;2;13;59;440,00
2026-04-27;26355;4;Desativada;1759;2546;3168;LT 440 kV TAQUARUCU /MARECHAL RONDON SP/MS;1;11;4,0000000000;SPTAQ;TAQUARUCU;USI TAQUARUCU     SP;SP;SPMRR;MARECHAL RONDON;SUB MARECHAL RONDON MS;MS;9736;4044;3444;0;0;4;2;13;59;440,00
2026-04-27;26356;4;Ativa;1758;3168;2208;LT 440 kV MARECHAL RONDON /JUPIA MS/SP;2;11;5,4800000000;SPMRR;MARECHAL RONDON;SUB MARECHAL RONDON MS;MS;SPJUP;JUPIA;USI JUPIA    SP;SP;9737;4044;3444;1;0;4;2;47;59;440,00
2026-04-27;26396;4;Desativada;1755;3148;3167;LT 230 kV BARREIRAS II /RIO GRANDE II BA;1;215;111,0000000000;BABRD;BARREIRAS II;SUB BARREIRAS II BA;BA;BARGD;RIO GRANDE II;SUB RIO GRANDE II BA;BA;9777;74;585;0;2;1;2;53;41;230,00
2026-04-27;26397;4;Ativa;1756;42;3167;LT 230 kV BARREIRAS /RIO GRANDE II BA;1;220;109,0000000000;BABRA;BARREIRAS;SUB BARREIRAS     BA;BA;BARGD;RIO GRANDE II;SUB RIO GRANDE II BA;BA;9778;74;585;0;2;1;2;53;41;230,00
2026-04-27;26398;4;Desativada;1760;40;3148;LT 230 kV B.JESUS LAPA /BARREIRAS II BA;1;10;221,0200000000;BABJS;B.JESUS LAPA;SUB B.JESUS LAPA     BA;BA;BABRD;BARREIRAS II;SUB BARREIRAS II BA;BA;9779;795;631;0;0;1;2;13;42;230,00
2026-04-27;26399;4;Ativa;1761;3148;42;LT 230 kV BARREIRAS II /BARREIRAS BA;1;10;16,5000000000;BABRD;BARREIRAS II;SUB BARREIRAS II BA;BA;BABRA;BARREIRAS;SUB BARREIRAS     BA;BA;9780;795;631;0;0;1;2;13;42;230,00
2026-04-27;26446;4;Ativa;1762;3147;3169;LT 230 kV GILBUES II /BOM JESUS II PI;1;278;139,0000000000;PIGBD;GILBUES II;SUB GILBUES II PI;PI;BABSD;BOM JESUS II;SUB BOM JESUS II PI;PI;9826;975;82;0;2;1;1;63;41;230,00
2026-04-27;26447;4;Ativa;1763;3169;992;LT 230 kV BOM JESUS II /ELISEU MARTIN PI;1;262;135,0000000000;BABSD;BOM JESUS II;SUB BOM JESUS II PI;PI;PIELM;ELISEU MARTIN;SUB ELISEU MARTINS   PI;PI;9827;975;82;0;2;1;1;63;41;230,00
2026-04-27;26495;4;Ativa;1767;1024;3171;LT 230 kV BATEIAS /CURITIBA NORTE PR;1;71;31,2100000000;PRBTA;BATEIAS;SUB BATEIAS    PR;PR;PRCBN;CURITIBA NORTE;SUB CURITIBA NORTE PR;PR;9882;940;800;0;2;1;1;64;59;230,00
2026-04-27;26545;4;Desativada;760;1534;1596;LT 230 kV MACAMBARA /SANTO ANGELO RS;2;370;200,1200000000;RSMBR;MACAMBARA;SUB MACAMBARA     RS;RS;RSSTA;SANTO ANGELO;SUB SANTO ANGELO     RS;RS;9937;1319;1108;0;2;1;2;;2;230,00
2026-04-27;26555;4;Ativa;1771;3083;3043;LT 230 kV FOZ DO CHAPECO /PINHALZINHO 2 RS/SC;1;66;36,0000000000;RSFCO;FOZ DO CHAPECO;SUB FOZ DO CHAPECO  RS;RS;SCPZO;PINHALZINHO 2;SUB PINHALZINHO 2    SC;SC;9948;1150;915;0;0;3;1;1;2;230,00
2026-04-27;26564;4;Ativa;1771;3083;3043;LT 230 kV FOZ DO CHAPECO /PINHALZINHO 2 RS/SC;2;73;37,2600000000;RSFCO;FOZ DO CHAPECO;SUB FOZ DO CHAPECO  RS;RS;SCPZO;PINHALZINHO 2;SUB PINHALZINHO 2    SC;SC;9957;;;0;2;1;;75;28;230,00
2026-04-27;26608;4;Ativa;1772;892;3174;LT 230 kV VILA DO CONDE /TOME-ACU PA;1;;121,0000000000;PAVC;VILA DO CONDE;SUB VILA DO CONDE    PA;PA;PATE--2;TOME-ACU;SUB TOME-ACU PA;PA;10002;;;0;;;;;;230,00
2026-04-27;26609;4;Ativa;1774;3174;3175;LT 230 kV TOME-ACU /MILTONIA PA;1;;116,0000000000;PATE--2;TOME-ACU;SUB TOME-ACU PA;PA;;MILTONIA;SUB MILTONIA PA;PA;10003;;;0;;;;;;230,00
2026-04-27;26634;4;Ativa;1775;257;3165;LT 500 kV R.VERDE NORTE /MARIMBONDO II GO/MG;1;;344,6000000000;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;10025;;;1;;;;;;500,00
2026-04-27;26635;4;Ativa;1775;257;3165;LT 500 kV R.VERDE NORTE /MARIMBONDO II GO/MG;2;;344,6000000000;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;10026;;;1;;;;;;500,00
2026-04-27;26643;4;Ativa;1777;718;3165;LT 500 kV MARIMBONDO /MARIMBONDO II MG;1;478;9,0000000000;MGUSMR;MARIMBONDO;USI MARIMBONDO    MG;MG;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;10034;2699;2142;0;0;3;2;24;2;500,00
2026-04-27;26644;4;Ativa;1778;3165;2531;LT 500 kV MARIMBONDO II /ARARAQUARA FURNAS MG/SP;1;478;198,0000000000;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;SPSTAR;ARARAQUARA FURNAS;SUB ARARAQUARA FURNAS SP;SP;10035;2699;2142;0;0;3;2;24;2;500,00
2026-04-27;26647;4;Ativa;1777;718;3165;LT 500 kV MARIMBONDO /MARIMBONDO II MG;2;479;9,0000000000;MGUSMR;MARIMBONDO;USI MARIMBONDO    MG;MG;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;10038;2699;2142;0;0;3;2;24;2;500,00
2026-04-27;26648;4;Ativa;1778;3165;2531;LT 500 kV MARIMBONDO II /ARARAQUARA FURNAS MG/SP;2;479;198,0000000000;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;SPSTAR;ARARAQUARA FURNAS;SUB ARARAQUARA FURNAS SP;SP;10039;2699;2142;0;0;3;2;24;2;500,00
2026-04-27;26653;4;Ativa;1779;1588;1589;LT 138 kV SANTA MARIA 1 /SANTA MARIA 3 RS;1;217;9,5000000000;RSSMA1;SANTA MARIA 1;SUB SANTA MARIA 1 RS;RS;RSSMA3;SANTA MARIA 3;SUB SANTA MARIA 3    RS;RS;10044;141;97;0;0;1;2;16;2;138,00
2026-04-27;26654;4;Ativa;1780;1589;1638;LT 138 kV SANTA MARIA 3 /ALEGRETE RS;1;217;192,0000000000;RSSMA3;SANTA MARIA 3;SUB SANTA MARIA 3    RS;RS;RSUTAL;ALEGRETE;SUB ALEGRETE RS;RS;10045;141;97;0;0;1;2;16;2;138,00
2026-04-27;26693;4;Ativa;1783;1108;3171;LT 230 kV PILARZINHO /CURITIBA NORTE PR;1;3;17,5000000000;PRPIL;PILARZINHO;SUB PILARZINHO    PR;PR;PRCBN;CURITIBA NORTE;SUB CURITIBA NORTE PR;PR;10079;940;800;0;0;1;1;13;2;230,00
2026-04-27;26694;4;Ativa;1784;3171;1043;LT 230 kV CURITIBA NORTE /C.RIO BRANCO PR;1;51;4,5000000000;PRCBN;CURITIBA NORTE;SUB CURITIBA NORTE PR;PR;PRCRB ;C.RIO BRANCO;SUB CIMENTO RIO BRANCO    PR;PR;10080;940;800;0;0;1;1;13;2;230,00
2026-04-27;26717;4;Ativa;1785;2997;765;LT 138 kV IVINHEMA /IVINHEMA 2 MS;1;7;3,0000000000;MSIVI;IVINHEMA;SUB IVINHEMA MS;MS;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;10102;0;0;1;0;1;1;16;1;138,00
2026-04-27;26718;4;Ativa;1786;765;3176;LT 138 kV IVINHEMA 2 /NOVA ANDRADINA MS;1;7;3,0000000000;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;MSNAN;NOVA ANDRADINA;SUB NOVA ANDRADINA MS;MS;10103;0;0;1;0;1;1;16;1;138,00
2026-04-27;26791;4;Ativa;1791;1535;3180;LT 230 kV MONTE CLARO /VINHEDOS RS;1;86;23,7500000000;RSMCL;MONTE CLARO;SUB MONTE CLARO   RS;RS;RSVIN;VINHEDOS;SUB VINHEDOS RS;RS;10182;0;0;0;0;1;1;6;2;230,00
2026-04-27;26792;4;Ativa;1792;3180;1509;LT 230 kV VINHEDOS /GARIBALDI 1 RS;1;86;12,7500000000;RSVIN;VINHEDOS;SUB VINHEDOS RS;RS;RSGAR1;GARIBALDI 1;SUB GARIBALDI 1   RS;RS;10183;0;0;0;0;1;1;6;2;230,00
2026-04-27;27000;4;Ativa;1824;2920;726;LT 500 kV ITABIRITO 2 /VESPASIANO 2 MG;1;165;82,0000000000;MGITB;ITABIRITO 2;SUB ITABIRITO 2 MG;MG;MGVPND;VESPASIANO 2;SUB VESPASIANO 2     MG;MG;10610;3475;2825;0;0;4;1;62;71;500,00
2026-04-27;26874;4;Ativa;1441;2847;2843;LT 600 kV COLETORA PORTO VELHO /ARARAQUARA 2 RO/SP;4;4339;2412,0000000000;ROCPH;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;10665;5368;2940;1;0;4;2;46;1;600,00
2026-04-27;27121;4;Ativa;128;261;288;LT 230 kV ITAPACI /BARRO ALTO GO;2;166;69,0000000000;GOITP;ITAPACI;SUB ITAPACI    GO;GO;GOSTBT;BARRO ALTO;SUB BARRO ALTO    GO;GO;10783;810;570;0;2;1;2;43;3;230,00
2026-04-27;27132;4;Ativa;1831;2843;2859;LT 500 kV ARARAQUARA 2 /ITATIBA SP;1;496;222,5900000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPSTTB;ITATIBA;SUB ITATIBA    SP;SP;10794;4235;3360;0;2;4;2;62;1;500,00
2026-04-27;27146;4;Ativa;1832;2859;1024;LT 500 kV ITATIBA /BATEIAS SP/PR;1;872;414,2600000000;SPSTTB;ITATIBA;SUB ITATIBA    SP;SP;PRBTA;BATEIAS;SUB BATEIAS    PR;PR;10808;4235;3360;0;2;4;2;62;1;500,00
2026-04-27;27165;4;Ativa;1833;2843;3201;LT 500 kV ARARAQUARA 2 /FERNAO DIAS SP;1;556;250,0900000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;10826;4235;3360;0;2;4;2;62;1;500,00
2026-04-27;27199;4;Ativa;1834;2795;676;LT 800 kV XINGU /ESTREITO PA/MG;1;3803;2092,0000000000;PAXIN;XINGU;SUB XINGU PA;PA;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;10859;3500;2625;1;2;6;1;72;41;800,00
2026-04-27;27206;4;Ativa;1835;3107;100;LT 500 kV MORRO CHAPEU II /SAPEACU BA;1;549;272,0000000000;BAMPD;MORRO CHAPEU II;SUB MORRO DO CHAPEU II BA;BA;BASPU;SAPEACU;SUB SAPEACU    BA;BA;10866;3870;3070;0;1;4;1;66;28;500,00
2026-04-27;27218;4;Ativa;1837;980;3202;LT 500 kV US. L.GONZAGA /JUAZEIRO III PE/BA;1;1;256,0000000000;PEULG;US. L.GONZAGA;USI LUIZ GONZAGA     PE;PE;BAJZT;JUAZEIRO III;SUB JUAZEIRO DA BAHIA III  BA;BA;10878;3180;2524;0;0;4;1;13;28;500,00
2026-04-27;27219;4;Ativa;1838;3202;118;LT 500 kV JUAZEIRO III /U.SOBRADINHO BA;1;1;37,0000000000;BAJZT;JUAZEIRO III;SUB JUAZEIRO DA BAHIA III  BA;BA;BAUSB;U.SOBRADINHO;USI SOBRADINHO    BA;BA;10879;3180;2524;0;0;4;1;13;28;500,00
2026-04-27;27235;4;Ativa;1836;3202;75;LT 230 kV JUAZEIRO III /JUAZEIRO II BA;1;13;4,5000000000;BAJZT;JUAZEIRO III;SUB JUAZEIRO DA BAHIA III  BA;BA;BAJZD;JUAZEIRO II;SUB JUAZEIRO II   BA;BA;10895;2400;2050;0;0;2;2;5;59;230,00
2026-04-27;27269;4;Ativa;1834;2795;676;LT 800 kV XINGU /ESTREITO PA/MG;2;3803;2092,0000000000;PAXIN;XINGU;SUB XINGU PA;PA;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;10929;3500;2625;1;2;6;1;72;41;800,00
2026-04-27;27274;4;Ativa;1839;676;3201;LT 500 kV ESTREITO /FERNAO DIAS MG/SP;1;745;328,0000000000;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;10934;4285;3400;1;2;4;2;23;59;500,00
2026-04-27;27275;4;Ativa;1839;676;3201;LT 500 kV ESTREITO /FERNAO DIAS MG/SP;2;745;328,0000000000;MGSTES;ESTREITO;SUB ESTREITO    MG;MG;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;10935;4285;3400;1;2;4;2;23;59;500,00
2026-04-27;27289;4;Ativa;1840;3060;3203;LT 230 kV HENRY BORDEN /MANOEL DA NOBREGA SP;1;52;16,0000000000;SPHBS;HENRY BORDEN;SUB HENRY BORDEN     SP;SP;SPMNN;MANOEL DA NOBREGA;SUB MANOEL DA NÓBREGA SP;SP;10949;202;172;1;0;2;2;47;74;230,00
2026-04-27;27290;4;Ativa;1840;3060;3203;LT 230 kV HENRY BORDEN /MANOEL DA NOBREGA SP;2;52;16,0000000000;SPHBS;HENRY BORDEN;SUB HENRY BORDEN     SP;SP;SPMNN;MANOEL DA NOBREGA;SUB MANOEL DA NÓBREGA SP;SP;10950;202;172;1;0;2;2;47;74;230,00
2026-04-27;27300;4;Ativa;1841;1056;3205;LT 230 kV FOZ DO CHOPIM /REALEZA PR;1;117;52,1000000000;PRFOC;FOZ DO CHOPIM;SUB FOZ DO CHOPIM    PR;PR;PRRZS;REALEZA;SUB REALEZA PR;PR;10960;935;800;0;2;1;2;67;48;230,00
2026-04-27;27343;4;Ativa;1842;1924;3204;LT 345 kV B. SANTISTA /DOMENICO RANGONI SP;1;44;19,5000000000;SPBSA;B. SANTISTA;SUB BAIXADA  SANTISTA   SP;SP;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;11001;233;1981;1;0;2;2;23;59;345,00
2026-04-27;27344;4;Ativa;1843;3204;2538;LT 345 kV DOMENICO RANGONI /TIJUCO PRETO SP;1;44;19,5000000000;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;SPSTTP;TIJUCO PRETO;SUB TIJUCO PRETO     SP;SP;11002;233;1981;1;0;2;2;23;59;345,00
2026-04-27;27347;4;Ativa;1844;1901;3204;LT 138 kV BERTIOGA 2 /DOMENICO RANGONI SP;1;9;4,0000000000;SPBER2;BERTIOGA 2;SUB BERTIOGA 2 SP;SP;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;11005;2022;1723;1;0;2;2;13;59;138,00
2026-04-27;27348;4;Ativa;1845;3204;2683;LT 138 kV DOMENICO RANGONI /VIC. CARVALHO SP;1;9;4,0000000000;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;SPVIC;VIC. CARVALHO;SUB VICENTE  CARVALHO   SP;SP;11006;2022;1723;1;0;2;2;13;59;138,00
2026-04-27;27351;4;Ativa;1844;1901;3204;LT 138 kV BERTIOGA 2 /DOMENICO RANGONI SP;2;9;4,0000000000;SPBER2;BERTIOGA 2;SUB BERTIOGA 2 SP;SP;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;11009;2022;1723;1;0;2;2;13;59;138,00
2026-04-27;27352;4;Ativa;1845;3204;2683;LT 138 kV DOMENICO RANGONI /VIC. CARVALHO SP;2;9;4,0000000000;SPDMR;DOMENICO RANGONI;SUB DOMÊNICO RANGONI SP;SP;SPVIC;VIC. CARVALHO;SUB VICENTE  CARVALHO   SP;SP;11010;2022;1723;1;0;2;2;13;59;138,00
2026-04-27;27357;4;Ativa;550;1087;1869;LT 500 kV LONDRINA ESU /ASSIS PR/SP;2;237;122,1000000000;PRLON;LONDRINA ESU;SUB LONDRINA    PR;PR;SPASS;ASSIS;SUB ASSIS    SP;SP;11015;3930;3120;0;2;4;2;67;59;500,00
2026-04-27;27406;4;Ativa;1847;2533;3201;LT 500 kV C. PAULISTA /FERNAO DIAS SP;1;15;169,0000000000;SPSTCH;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;11059;2699;2142;0;0;3;1;23;28;500,00
2026-04-27;27407;4;Ativa;1848;3201;2532;LT 500 kV FERNAO DIAS /CAMPINAS SP;1;15;64,8000000000;SPFDI;FERNAO DIAS;SUB FERNAO DIAS SP;SP;SPSTCA;CAMPINAS;SUB CAMPINAS FURNAS    SP;SP;11060;2699;2142;0;0;3;1;23;28;500,00
