DatGeracaoConjuntoDados;DscTipEqp;NumFasMdlEqp;IdeOnsSbe;IdeMdl;IdeTipMdl;IdeSbe;MdaCpeRaiNegMdlEqp;MdaCpeRaivPosMdlEqp;DscIdcExsMdlCnr;DscFinMdlEqp;MdaPotAtvMdlEqp;MdaTnsScdMdlEqp;MdaTnsTiaMdlEqp;NomSubestacao;NomLongoSubestacao;SigUFSubestacao;NumOprMdl;NomMdl;IdcSitMdl;NumTnsMdl
2026-04-27;Reator de Linha;Monofásico;RJTRIO;31564;3;3235;45.30;;N;Reserva;;;;TERMINAL RIO;SE TERMINAL RIO RJ;RJ;RTR2;RTL 500 kV 45,3 Mvar TERMINAL RIO RTR2 RJ;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGSTES;31573;3;676;240.00;;;Principal;;;;ESTREITO;SUB ESTREITO    MG;MG;RT4;RTL 500 kV 240 Mvar ESTREITO RT4 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGSTES;31575;3;676;80.00;;;Reserva;;;;ESTREITO;SUB ESTREITO    MG;MG;RTR3;RTL 500 kV 80 Mvar ESTREITO RTR3 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGSTES;31576;3;676;240.00;;;Principal;;;;ESTREITO;SUB ESTREITO    MG;MG;RT5;RTL 500 kV 240 Mvar ESTREITO RT5 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;SPSTCH;31581;3;2533;240.00;;;Principal;;;;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;RT3;RTL 500 kV 240 Mvar C. PAULISTA RT3 SP;3;500,00
2026-04-27;Reator de Linha;Monofásico;SPSTCH;31583;3;2533;240.00;;;Principal;;;;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;RT4;RTL 500 kV 240 Mvar C. PAULISTA RT4 SP;3;500,00
2026-04-27;Reator de Linha;Monofásico;SPSTCH;31585;3;2533;80.00;;;Reserva;;;;C. PAULISTA;SUB CACHOEIRA  PAULISTA   SP;SP;RTR1;RTL 500 kV 80 Mvar C. PAULISTA RTR1 SP;3;500,00
2026-04-27;Reator de Linha;Monofásico;SPFDI;31588;3;3201;136.00;;N;Principal;;;;FERNAO DIAS;SUB FERNAO DIAS SP;SP;RT4;RTL 500 kV 136 Mvar FERNAO DIAS RT4 SP;3;500,00
2026-04-27;Reator de Barra;Monofásico;SPFDI;31591;3;3201;180.00;;N;Principal;;;;FERNAO DIAS;SUB FERNAO DIAS SP;SP;RT5;RTB 500 kV 180 Mvar FERNAO DIAS RT5 SP;3;500,00
2026-04-27;Reator de Barra;Monofásico;SPFDI;31593;3;3201;180.00;;N;Principal;;;;FERNAO DIAS;SUB FERNAO DIAS SP;SP;RT6;RTB 500 kV 180 Mvar FERNAO DIAS RT6 SP;3;500,00
2026-04-27;Reator de Barra;Monofásico;SPFDI;31595;3;3201;60.00;;N;Reserva;;;;FERNAO DIAS;SUB FERNAO DIAS SP;SP;RTR3;RTB 500 kV 60 Mvar FERNAO DIAS RTR3 SP;3;500,00
2026-04-27;Compensador Estático;Trifásico;SPBAU;31599;3;1895;125.00;250.00;S;Principal;;;;BAURU;SUB BAURU    SP;SP;CE1;CE 250/-125 Mvar BAURU CE1 SP;3;440,00
2026-04-27;Transformador de Potência;Trifásico;PATE--2;31604;3;3174;;;S;Principal;100.00;138.00;;TOME-ACU;SUB TOME-ACU PA;PA;TR1;TR 230/138 kV TOME-ACU TR1 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PATE--2;31607;3;3174;;;S;Principal;100.00;138.00;;TOME-ACU;SUB TOME-ACU PA;PA;TR2;TR 230/138 kV TOME-ACU TR2 PA;3;230,00
2026-04-27;Compensador Síncrono;Trifásico;ROAQ;31616;3;1422;90.00;150.00;S;Principal;;;;ARIQUEMES;SUB ARIQUEMES     RO;RO;CS1;CS 150/-90 Mvar ARIQUEMES CS1 RO;3;230,00
2026-04-27;Compensador Síncrono;Trifásico;ROJP;31618;3;1424;90.00;150.00;S;Principal;;;;JI-PARANA;SUB JI-PARANA     RO;RO;CS1;CS 150/-90 Mvar JI-PARANA CS1 RO;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ROCPH;31622;3;2847;;;;Principal;100.00;69.00;13.80;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;TR1;TR 230/69 kV COLETORA PORTO VELHO TR1 RO;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ROCPH;31625;3;2847;;;;Principal;100.00;69.00;13.80;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;TR2;TR 230/69 kV COLETORA PORTO VELHO TR2 RO;3;230,00
2026-04-27;Transformador de Potência;Monofásico;ROJR;31635;3;1425;;;;Principal;50.00;138.00;13.80;JARU;SUB JARU     RO;RO;TR1;TR 230/138 kV JARU TR1 RO;3;230,00
2026-04-27;Transformador de Potência;Monofásico;ROJR;31638;3;1425;;;;Reserva;16.66;138.00;13.80;JARU;SUB JARU     RO;RO;TRR1;TR 230/138 kV JARU TRR1 RO;3;230,00
2026-04-27;Reator de Linha;Trifásico;SPNPP;31640;3;2324;16.00;;;Principal;;;;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;RT3;RTL 230 kV 16 Mvar N.P.PRIMAVERA RT3 SP;3;230,00
2026-04-27;Reator de Linha;Trifásico;MSCGR2;31648;3;3163;20.00;;;Principal;;;;CAMPO GRANDE 2;SUB CAMPO GRANDE 2 MS;MS;RT3;RTL 230 kV 20 Mvar CAMPO GRANDE 2 RT3 MS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PACTH;31655;3;2841;;;S;Principal;150.00;138.00;13.80;CASTANHAL;SUB CASTANHAL PA;PA;TR1;TR 230/138 kV CASTANHAL TR1 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PACTH;31658;3;2841;;;S;Principal;150.00;138.00;13.80;CASTANHAL;SUB CASTANHAL PA;PA;TR2;TR 230/138 kV CASTANHAL TR2 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;MSDOU2;31672;3;3305;;;;Principal;150.00;138.00;13.80;DOURADOS 2;SUB DOURADOS 2 MS;MS;TR1;TR 230/138 kV DOURADOS 2 TR1 MS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;MSDOU2;31675;3;3305;;;;Principal;150.00;138.00;13.80;DOURADOS 2;SUB DOURADOS 2 MS;MS;TR2;TR 230/138 kV DOURADOS 2 TR2 MS;3;230,00
2026-04-27;Transformador de Potência;Monofásico;GOID;31697;3;257;;;S;Principal;672.00;230.00;13.80;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;TR1;TR 500/230 kV R.VERDE NORTE TR1 GO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;GOID;31700;3;257;;;S;Principal;672.00;230.00;13.80;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;TR2;TR 500/230 kV R.VERDE NORTE TR2 GO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;GOID;31703;3;257;;;S;Reserva;224.00;230.00;13.80;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;TRR1;TR 500/230 kV R.VERDE NORTE TRR1 GO;3;500,00
2026-04-27;Transformador de Potência;Trifásico;;31707;3;3170;;;N;Principal;100.00;69.00;;CURR. NOVOS II;SUB CURRAIS NOVOS II RN;RN;TR1;TR 230/69 kV CURR. NOVOS II TR1 RN;3;230,00
2026-04-27;Transformador de Potência;Trifásico;;31710;3;3170;;;N;Principal;100.00;69.00;;CURR. NOVOS II;SUB CURRAIS NOVOS II RN;RN;TR2;TR 230/69 kV CURR. NOVOS II TR2 RN;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;;31713;3;3170;;;N;Principal;10.00;;;CURR. NOVOS II;SUB CURRAIS NOVOS II RN;RN;TT1;TT 69/0 kV CURR. NOVOS II TT1 RN;3;69,00
2026-04-27;Transformador de Potência;Monofásico;SPROS;31734;3;2431;;;;Principal;250.00;138.00;13.80;ROSANA;USI ROSANA     SP;SP;TR1;TR 230/138 kV ROSANA TR1 SP;3;230,00
2026-04-27;Transformador de Potência;Monofásico;SPROS;31737;3;2431;;;;Principal;250.00;138.00;13.80;ROSANA;USI ROSANA     SP;SP;TR2;TR 230/138 kV ROSANA TR2 SP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SPROS;31740;3;2431;;;;Principal;250.00;138.00;;ROSANA;USI ROSANA     SP;SP;TRD1;TR 138/138 kV ROSANA TRD1 SP;3;138,00
2026-04-27;Transformador de Potência;Trifásico;SPROS;31743;3;2431;;;;Principal;250.00;138.00;;ROSANA;USI ROSANA     SP;SP;TRD2;TR 138/138 kV ROSANA TRD2 SP;3;138,00
2026-04-27;Transformador de Potência;Monofásico;SPROS;31746;3;2431;;;;Reserva;83.33;138.00;13.80;ROSANA;USI ROSANA     SP;SP;TRR1;TR 230/138 kV ROSANA TRR1 SP;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SPROS;31747;3;2431;;;;Reserva;250.00;138.00;;ROSANA;USI ROSANA     SP;SP;TRRD1;TR 138/138 kV ROSANA TRRD1 SP;3;138,00
2026-04-27;Conversora;Trifásico;PAXIN;31797;3;2795;;;S;Principal;2000.00;800.00;;XINGU;SUB XINGU PA;PA;CC2;CV 800/800 kV XINGU CC2 PA;3;800,00
2026-04-27;Conversora;Trifásico;MGSTES;31798;3;676;;;S;Principal;1925.00;800.00;;ESTREITO;SUB ESTREITO    MG;MG;CC2;CV 800/800 kV ESTREITO CC2 MG;3;800,00
2026-04-27;Conversora;Trifásico;PAXIN;31801;3;2795;;;S;Principal;2000.00;800.00;;XINGU;SUB XINGU PA;PA;CC4;CV 800/800 kV XINGU CC4 PA;3;800,00
2026-04-27;Conversora;Trifásico;RJTRIO;31802;3;3235;;;S;Principal;1894.00;800.00;;TERMINAL RIO;SE TERMINAL RIO RJ;RJ;CC2;CV 800/800 kV TERMINAL RIO CC2 RJ;3;800,00
2026-04-27;Reator de Linha;Monofásico;RNSTL;31864;3;3310;100.00;;N;Principal;;;;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;RT1;RTL 500 kV 100 Mvar SANTA LUZIA II RT1 PB;3;500,00
2026-04-27;Reator de Barra;Monofásico;RNSTL;31866;3;3310;100.00;;N;Principal;;;;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;RT2;RTB 500 kV 100 Mvar SANTA LUZIA II RT2 PB;3;500,00
2026-04-27;Reator de Barra;Monofásico;RNSTL;31868;3;3310;100.00;;N;Principal;;;;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;RT3;RTB 500 kV 100 Mvar SANTA LUZIA II RT3 PB;3;500,00
2026-04-27;Reator de Linha;Monofásico;RNSTL;31870;3;3310;33.33;;N;Reserva;;;;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;RTR1;RTL 500 kV 33,33 Mvar SANTA LUZIA II RTR1 PB;3;500,00
2026-04-27;Reator de Barra;Monofásico;RNSTL;31871;3;3310;33.33;;N;Reserva;;;;SANTA LUZIA II;SUB SANTA LUZIA II PB;PB;RTR2;RTB 500 kV 33,33 Mvar SANTA LUZIA II RTR2 PB;3;500,00
2026-04-27;Reator de Linha;Monofásico;PBCGT;31872;3;3090;100.00;;N;Principal;;;;C.GRANDE III;SUB CAMPINA GRANDE III  PB;PB;RT5;RTL 500 kV 100 Mvar C.GRANDE III RT5 PB;3;500,00
2026-04-27;Reator de Linha;Monofásico;PBCGT;31874;3;3090;33.33;;N;Reserva;;;;C.GRANDE III;SUB CAMPINA GRANDE III  PB;PB;RTR5;RTL 500 kV 33,33 Mvar C.GRANDE III RTR5 PB;3;500,00
2026-04-27;Reator de Linha;Monofásico;CEMLD;31877;3;3149;100.00;;N;Principal;;;;MILAGRES II;SUB MILAGRES II CE;CE;RT7;RTL 500 kV 100 Mvar MILAGRES II RT7 CE;3;500,00
2026-04-27;Reator de Barra;Monofásico;CEMLD;31879;3;3149;100.00;;N;Principal;;;;MILAGRES II;SUB MILAGRES II CE;CE;RT8;RTB 500 kV 100 Mvar MILAGRES II RT8 CE;3;500,00
2026-04-27;Reator de Barra;Monofásico;CEMLD;31881;3;3149;33.33;;N;Reserva;;;;MILAGRES II;SUB MILAGRES II CE;CE;RTR6;RTB 500 kV 33,33 Mvar MILAGRES II RTR6 CE;3;500,00
2026-04-27;Reator de Linha;Monofásico;CEMLD;31882;3;3149;33.33;;N;Reserva;;;;MILAGRES II;SUB MILAGRES II CE;CE;RTR7;RTL 500 kV 33,33 Mvar MILAGRES II RTR7 CE;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31888;3;3309;345.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT1;RTL 500 kV 345 Mvar SERRA PELADA RT1 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31890;3;3309;345.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT2;RTL 500 kV 345 Mvar SERRA PELADA RT2 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31892;3;3309;115.00;;N;Reserva;;;;SERRA PELADA;SUB Serra Pelada;PA;RTR1;RTL 500 kV 115 Mvar SERRA PELADA RTR1 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PASPL;31893;3;3309;180.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT3;RTB 500 kV 180 Mvar SERRA PELADA RT3 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PASPL;31895;3;3309;180.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT4;RTB 500 kV 180 Mvar SERRA PELADA RT4 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PASPL;31897;3;3309;180.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT5;RTB 500 kV 180 Mvar SERRA PELADA RT5 PA;3;500,00
2026-04-27;Reator de Barra;Monofásico;PASPL;31899;3;3309;60.00;;N;Reserva;;;;SERRA PELADA;SUB Serra Pelada;PA;RTR2;RTB 500 kV 60 Mvar SERRA PELADA RTR2 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31900;3;3309;300.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT6;RTL 500 kV 300 Mvar SERRA PELADA RT6 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31902;3;3309;300.00;;N;Principal;;;;SERRA PELADA;SUB Serra Pelada;PA;RT7;RTL 500 kV 300 Mvar SERRA PELADA RT7 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PASPL;31904;3;3309;100.00;;N;Reserva;;;;SERRA PELADA;SUB Serra Pelada;PA;RTR3;RTL 500 kV 100 Mvar SERRA PELADA RTR3 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;31907;3;2795;345.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT9;RTL 500 kV 345 Mvar XINGU RT9 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;31909;3;2795;345.00;;N;Principal;;;;XINGU;SUB XINGU PA;PA;RT10;RTL 500 kV 345 Mvar XINGU RT10 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;31911;3;2795;115.00;;N;Reserva;;;;XINGU;SUB XINGU PA;PA;RTR3;RTL 500 kV 115 Mvar XINGU RTR3 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;PAXIN;31912;3;2795;115.00;;N;Reserva;;;;XINGU;SUB XINGU PA;PA;RTR4;RTL 500 kV 115 Mvar XINGU RTR4 PA;3;500,00
2026-04-27;Reator de Linha;Monofásico;TOMC;31916;3;2736;300.00;;N;Principal;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RT13;RTL 500 kV 300 Mvar MIRACEMA RT13 TO;3;500,00
2026-04-27;Reator de Linha;Monofásico;TOMC;31918;3;2736;300.00;;N;Principal;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RT14;RTL 500 kV 300 Mvar MIRACEMA RT14 TO;3;500,00
2026-04-27;Reator de Linha;Monofásico;TOMC;31920;3;2736;100.00;;N;Reserva;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RTR7;RTL 500 kV 100 Mvar MIRACEMA RTR7 TO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PRGR;31936;3;3312;;;N;Principal;672.00;230.00;13.80;PONTA GROSSA;SUB PONTA GROSSA PR;PR;TR1;TR 525/230 kV PONTA GROSSA TR1 PR;3;525,00
2026-04-27;Transformador de Potência;Monofásico;PRGR;31939;3;3312;;;N;Principal;672.00;230.00;13.80;PONTA GROSSA;SUB PONTA GROSSA PR;PR;TR2;TR 525/230 kV PONTA GROSSA TR2 PR;3;525,00
2026-04-27;Transformador de Potência;Monofásico;PRGR;31942;3;3312;;;N;Principal;672.00;230.00;13.80;PONTA GROSSA;SUB PONTA GROSSA PR;PR;TR3;TR 525/230 kV PONTA GROSSA TR3 PR;3;525,00
2026-04-27;Transformador de Potência;Monofásico;PRGR;31945;3;3312;;;N;Reserva;224.00;230.00;13.80;PONTA GROSSA;SUB PONTA GROSSA PR;PR;TRR1;TR 525/230 kV PONTA GROSSA TRR1 PR;3;525,00
2026-04-27;Reator de Barra;Monofásico;PRGR;31946;3;3312;150.00;;N;Principal;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RT1;RTB 525 kV 150 Mvar PONTA GROSSA RT1 PR;3;525,00
2026-04-27;Reator de Barra;Monofásico;PRGR;31948;3;3312;150.00;;N;Principal;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RT2;RTB 525 kV 150 Mvar PONTA GROSSA RT2 PR;3;525,00
2026-04-27;Reator de Barra;Monofásico;PRGR;31950;3;3312;50.00;;N;Reserva;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RTR1;RTB 525 kV 50 Mvar PONTA GROSSA RTR1 PR;3;525,00
2026-04-27;Reator de Linha;Monofásico;PRGR;31951;3;3312;150.00;;N;Principal;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RT3;RTL 525 kV 150 Mvar PONTA GROSSA RT3 PR;3;525,00
2026-04-27;Reator de Linha;Monofásico;PRGR;31953;3;3312;150.00;;N;Principal;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RT4;RTL 525 kV 150 Mvar PONTA GROSSA RT4 PR;3;525,00
2026-04-27;Reator de Linha;Monofásico;PRGR;31955;3;3312;50.00;;N;Reserva;;;;PONTA GROSSA;SUB PONTA GROSSA PR;PR;RTR2;RTL 525 kV 50 Mvar PONTA GROSSA RTR2 PR;3;525,00
2026-04-27;Reator de Linha;Monofásico;TOMC;31973;3;2736;300.00;;N;Principal;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RT15;RTL 500 kV 300 Mvar MIRACEMA RT15 TO;3;500,00
2026-04-27;Reator de Linha;Monofásico;TOMC;31975;3;2736;100.00;;N;Reserva;;;;MIRACEMA;SUB MIRACEMA    TO;TO;RTR8;RTL 500 kV 100 Mvar MIRACEMA RTR8 TO;3;500,00
2026-04-27;Reator de Linha;Monofásico;PRIVP;31979;3;1078;150.00;;N;Principal;;;;IVAIPORA;SUB IVAIPORA  (ELETROSUL) PR;PR;RT2;RTL 500 kV 150 Mvar IVAIPORA RT2 PR;3;500,00
2026-04-27;Reator de Linha;Monofásico;PRIVP;31981;3;1078;150.00;;N;Principal;;;;IVAIPORA;SUB IVAIPORA  (ELETROSUL) PR;PR;RT3;RTL 500 kV 150 Mvar IVAIPORA RT3 PR;3;500,00
2026-04-27;Reator de Linha;Monofásico;PRIVP;31983;3;1078;50.00;;N;Reserva;;;;IVAIPORA;SUB IVAIPORA  (ELETROSUL) PR;PR;RTR1;RTL 500 kV 50 Mvar IVAIPORA RTR1 PR;3;500,00
2026-04-27;Reator de Linha;Monofásico;PIGBD;32002;3;3147;300.00;;N;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;RT9;RTL 500 kV 300 Mvar GILBUES II RT9 PI;3;500,00
2026-04-27;Reator de Linha;Monofásico;PIGBD;32004;3;3147;100.00;;N;Reserva;;;;GILBUES II;SUB GILBUES II PI;PI;RTR5;RTL 500 kV 100 Mvar GILBUES II RTR5 PI;3;500,00
2026-04-27;Reator de Linha;Monofásico;PIGBD;32005;3;3147;200.00;;N;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;RT10;RTL 500 kV 200 Mvar GILBUES II RT10 PI;3;500,00
2026-04-27;Reator de Barra;Monofásico;PIGBD;32007;3;3147;200.00;;N;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;RT11;RTB 500 kV 200 Mvar GILBUES II RT11 PI;3;500,00
2026-04-27;Reator de Barra;Monofásico;PIGBD;32009;3;3147;200.00;;N;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;RT12;RTB 500 kV 200 Mvar GILBUES II RT12 PI;3;500,00
2026-04-27;Reator de Barra;Monofásico;PIGBD;32011;3;3147;66.66;;N;Reserva;;;;GILBUES II;SUB GILBUES II PI;PI;RTR6;RTB 500 kV 66,66 Mvar GILBUES II RTR6 PI;3;500,00
2026-04-27;Capacitor Série;Trifásico;PIGBD;32012;3;3147;;382.00;S;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;CR4;CR 500 kV 382 Mvar GILBUES II CR4 PI;3;500,00
2026-04-27;Reator de Linha;Monofásico;BABRD;32022;3;3148;200.00;;N;Principal;;;;BARREIRAS II;SUB BARREIRAS II BA;BA;RT9;RTL 500 kV 200 Mvar BARREIRAS II RT9 BA;3;500,00
2026-04-27;Reator de Linha;Monofásico;BABRD;32024;3;3148;66.66;;N;Reserva;;;;BARREIRAS II;SUB BARREIRAS II BA;BA;RTR5;RTL 500 kV 66,66 Mvar BARREIRAS II RTR5 BA;3;500,00
2026-04-27;Reator de Barra;Monofásico;BABRD;32025;3;3148;150.00;;N;Principal;;;;BARREIRAS II;SUB BARREIRAS II BA;BA;RT10;RTB 500 kV 150 Mvar BARREIRAS II RT10 BA;3;500,00
2026-04-27;Reator de Barra;Monofásico;BABRD;32027;3;3148;50.00;;N;Reserva;;;;BARREIRAS II;SUB BARREIRAS II BA;BA;RTR6;RTB 500 kV 50 Mvar BARREIRAS II RTR6 BA;3;500,00
2026-04-27;Capacitor Série;Trifásico;BABRD;32028;3;3148;;382.00;S;Principal;;;;BARREIRAS II;SUB BARREIRAS II BA;BA;CR3;CR 500 kV 382 Mvar BARREIRAS II CR3 BA;3;500,00
2026-04-27;Transformador de Potência;Trifásico;PELAGC;32033;3;3311;;;S;Principal;150.00;69.00;13.80;LAGOA DO CARRO;SUB LAGOA DO CARRO PE;PE;TR1;TR 230/69 kV LAGOA DO CARRO TR1 PE;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PELAGC;32036;3;3311;;;S;Principal;150.00;69.00;13.80;LAGOA DO CARRO;SUB LAGOA DO CARRO PE;PE;TR2;TR 230/69 kV LAGOA DO CARRO TR2 PE;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;PELAGC;32039;3;3311;;;S;Principal;15.00;;;LAGOA DO CARRO;SUB LAGOA DO CARRO PE;PE;TT1;TT 69/0 kV LAGOA DO CARRO TT1 PE;3;69,00
2026-04-27;Transformador de Potência;Monofásico;;32052;3;3313;;;N;Principal;150.00;138.00;13.80;UNIAO DA VITORIA NORTE;SUB UNIAO DA VITORIA NORTE PR;PR;TR1;TR 230/138 kV UNIAO DA VITORIA NORTE TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32055;3;3313;;;N;Principal;150.00;138.00;13.80;UNIAO DA VITORIA NORTE;SUB UNIAO DA VITORIA NORTE PR;PR;TR2;TR 230/138 kV UNIAO DA VITORIA NORTE TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32058;3;3313;;;N;Reserva;50.00;138.00;13.80;UNIAO DA VITORIA NORTE;SUB UNIAO DA VITORIA NORTE PR;PR;TRR1;TR 230/138 kV UNIAO DA VITORIA NORTE TRR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRIRN;32073;3;3314;;;N;Principal;150.00;138.00;13.80;IRATI NORTE;SUB IRATI NORTE PR;PR;TR1;TR 230/138 kV IRATI NORTE TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRIRN;32076;3;3314;;;N;Principal;150.00;138.00;13.80;IRATI NORTE;SUB IRATI NORTE PR;PR;TR2;TR 230/138 kV IRATI NORTE TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRIRN;32079;3;3314;;;N;Reserva;50.00;138.00;13.80;IRATI NORTE;SUB IRATI NORTE PR;PR;TRR1;TR 230/138 kV IRATI NORTE TRR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32090;3;3315;;;N;Principal;150.00;138.00;13.80;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;TR1;TR 230/138 kV GUARAPUAVA OESTE TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32093;3;3315;;;N;Principal;150.00;138.00;13.80;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;TR2;TR 230/138 kV GUARAPUAVA OESTE TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32096;3;3315;;;N;Principal;150.00;138.00;13.80;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;TR3;TR 230/138 kV GUARAPUAVA OESTE TR3 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;;32099;3;3315;;;N;Reserva;50.00;138.00;13.80;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;TRR1;TR 230/138 kV GUARAPUAVA OESTE TRR1 PR;3;230,00
2026-04-27;Reator de Barra;Trifásico;;32100;3;3315;50.00;;N;Principal;;;;GUARAPUAVA OESTE;SUB GUARAPUAVA OESTE PR;PR;RT1;RTB 230 kV 50 Mvar GUARAPUAVA OESTE RT1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRCNT;32113;3;3316;;;N;Principal;150.00;138.00;13.80;CASTRO NORTE;SUB CASTRO NORTE PR;PR;TR1;TR 230/138 kV CASTRO NORTE TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRCNT;32116;3;3316;;;N;Principal;150.00;138.00;13.80;CASTRO NORTE;SUB CASTRO NORTE PR;PR;TR2;TR 230/138 kV CASTRO NORTE TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Monofásico;PRCNT;32119;3;3316;;;N;Reserva;50.00;138.00;13.80;CASTRO NORTE;SUB CASTRO NORTE PR;PR;TRR1;TR 230/138 kV CASTRO NORTE TRR1 PR;3;230,00
2026-04-27;Reator de Linha;Monofásico;MGPJU;32133;3;3264;70.00;;N;Principal;;;;PRESIDENTE JUSCELINO;SE PRESIDENTE JUSCELINO;MG;RT8;RTL 500 kV 70 Mvar PRESIDENTE JUSCELINO RT8 MG;3;500,00
2026-04-27;Reator de Linha;Monofásico;MGITB5;32137;3;3268;70.00;;N;Principal;;;;ITABIRA 5;SE ITABIRA 5;MG;RT3;RTL 500 kV 70 Mvar ITABIRA 5 RT3 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;CEAUT;32181;3;3254;;;S;Principal;750.00;230.00;13.80;ACARAU III;SUB ACARAU III CE;CE;TR1;TR 500/230 kV ACARAU III TR1 CE;3;500,00
2026-04-27;Transformador de Potência;Monofásico;CEAUT;32184;3;3254;;;S;Principal;750.00;230.00;13.80;ACARAU III;SUB ACARAU III CE;CE;TR2;TR 500/230 kV ACARAU III TR2 CE;3;500,00
